date_id,region,generation,value
306,Denmark,Hard Coal,5940
307,Denmark,Hard Coal,6471
308,Denmark,Hard Coal,6601
309,Denmark,Hard Coal,3686
310,Denmark,Hard Coal,2430
311,Denmark,Hard Coal,3892
312,Denmark,Hard Coal,5587
313,Denmark,Hard Coal,6121
314,Denmark,Hard Coal,5464
315,Denmark,Hard Coal,4579
316,Denmark,Hard Coal,14708
317,Denmark,Hard Coal,15348
318,Denmark,Hard Coal,12474
319,Denmark,Hard Coal,10530
320,Denmark,Hard Coal,8469
321,Denmark,Hard Coal,10544
322,Denmark,Hard Coal,13940
323,Denmark,Hard Coal,22586
324,Denmark,Hard Coal,20974
325,Denmark,Hard Coal,22149
326,Denmark,Hard Coal,20385
327,Denmark,Hard Coal,18709
328,Denmark,Hard Coal,21033
329,Denmark,Hard Coal,18719
330,Denmark,Hard Coal,18626
331,Denmark,Hard Coal,16188
332,Denmark,Hard Coal,15437
333,Denmark,Hard Coal,22135
334,Denmark,Hard Coal,22094
335,Denmark,Hard Coal,21476
336,Denmark,Hard Coal,18561
337,Denmark,Hard Coal,19029
338,Denmark,Hard Coal,19725
339,Denmark,Hard Coal,19368
340,Denmark,Hard Coal,22928
341,Denmark,Hard Coal,19412
342,Denmark,Hard Coal,23492
343,Denmark,Hard Coal,24239
344,Denmark,Hard Coal,22467
345,Denmark,Hard Coal,23323
346,Denmark,Hard Coal,24867
347,Denmark,Hard Coal,25284
348,Denmark,Hard Coal,25341
349,Denmark,Hard Coal,24221
350,Denmark,Hard Coal,24351
351,Denmark,Hard Coal,23155
352,Denmark,Hard Coal,21126
353,Denmark,Hard Coal,19937
354,Denmark,Hard Coal,16580
355,Denmark,Hard Coal,19040
356,Denmark,Hard Coal,18681
357,Denmark,Hard Coal,18562
358,Denmark,Hard Coal,17766
359,Denmark,Hard Coal,13473
360,Denmark,Hard Coal,6358
361,Denmark,Hard Coal,12170
362,Denmark,Hard Coal,10899
363,Denmark,Hard Coal,5297
364,Denmark,Hard Coal,8964
365,Denmark,Hard Coal,218
274,Denmark,Lignite,0
275,Denmark,Lignite,0
276,Denmark,Lignite,0
277,Denmark,Lignite,0
278,Denmark,Lignite,0
279,Denmark,Lignite,0
280,Denmark,Lignite,0
281,Denmark,Lignite,0
282,Denmark,Lignite,0
283,Denmark,Lignite,0
284,Denmark,Lignite,0
285,Denmark,Lignite,0
286,Denmark,Lignite,0
287,Denmark,Lignite,0
288,Denmark,Lignite,0
289,Denmark,Lignite,0
290,Denmark,Lignite,0
291,Denmark,Lignite,0
292,Denmark,Lignite,0
293,Denmark,Lignite,0
294,Denmark,Lignite,0
295,Denmark,Lignite,0
296,Denmark,Lignite,0
297,Denmark,Lignite,0
298,Denmark,Lignite,0
299,Denmark,Lignite,0
300,Denmark,Lignite,0
301,Denmark,Lignite,0
302,Denmark,Lignite,0
303,Denmark,Lignite,0
304,Denmark,Lignite,0
305,Denmark,Lignite,0
306,Denmark,Lignite,0
307,Denmark,Lignite,0
308,Denmark,Lignite,0
309,Denmark,Lignite,0
310,Denmark,Lignite,0
311,Denmark,Lignite,0
312,Denmark,Lignite,0
313,Denmark,Lignite,0
314,Denmark,Lignite,0
315,Denmark,Lignite,0
316,Denmark,Lignite,0
317,Denmark,Lignite,0
318,Denmark,Lignite,0
319,Denmark,Lignite,0
320,Denmark,Lignite,0
321,Denmark,Lignite,0
322,Denmark,Lignite,0
323,Denmark,Lignite,0
324,Denmark,Lignite,0
325,Denmark,Lignite,0
326,Denmark,Lignite,0
327,Denmark,Lignite,0
328,Denmark,Lignite,0
329,Denmark,Lignite,0
330,Denmark,Lignite,0
331,Denmark,Lignite,0
332,Denmark,Lignite,0
333,Denmark,Lignite,0
334,Denmark,Lignite,0
335,Denmark,Lignite,0
336,Denmark,Lignite,0
337,Denmark,Lignite,0
338,Denmark,Lignite,0
339,Denmark,Lignite,0
340,Denmark,Lignite,0
341,Denmark,Lignite,0
342,Denmark,Lignite,0
343,Denmark,Lignite,0
344,Denmark,Lignite,0
345,Denmark,Lignite,0
346,Denmark,Lignite,0
347,Denmark,Lignite,0
348,Denmark,Lignite,0
349,Denmark,Lignite,0
350,Denmark,Lignite,0
351,Denmark,Lignite,0
352,Denmark,Lignite,0
353,Denmark,Lignite,0
354,Denmark,Lignite,0
355,Denmark,Lignite,0
356,Denmark,Lignite,0
357,Denmark,Lignite,0
358,Denmark,Lignite,0
359,Denmark,Lignite,0
360,Denmark,Lignite,0
361,Denmark,Lignite,0
362,Denmark,Lignite,0
363,Denmark,Lignite,0
364,Denmark,Lignite,0
365,Denmark,Lignite,0
274,Denmark,Natural Gas,3307
275,Denmark,Natural Gas,3986
276,Denmark,Natural Gas,4860
277,Denmark,Natural Gas,5030
278,Denmark,Natural Gas,3112
279,Denmark,Natural Gas,2910
280,Denmark,Natural Gas,2976
281,Denmark,Natural Gas,3677
282,Denmark,Natural Gas,4663
283,Denmark,Natural Gas,5469
284,Denmark,Natural Gas,6492
285,Denmark,Natural Gas,7803
286,Denmark,Natural Gas,6642
287,Denmark,Natural Gas,7888
288,Denmark,Natural Gas,4649
289,Denmark,Natural Gas,3957
290,Denmark,Natural Gas,6678
291,Denmark,Natural Gas,5856
292,Denmark,Natural Gas,6973
293,Denmark,Natural Gas,6201
294,Denmark,Natural Gas,7194
295,Denmark,Natural Gas,5580
296,Denmark,Natural Gas,5105
297,Denmark,Natural Gas,5115
298,Denmark,Natural Gas,6838
299,Denmark,Natural Gas,7062
300,Denmark,Natural Gas,6502
301,Denmark,Natural Gas,4922
302,Denmark,Natural Gas,5772
303,Denmark,Natural Gas,6088
304,Denmark,Natural Gas,6525
305,Denmark,Natural Gas,4170
306,Denmark,Natural Gas,4751
307,Denmark,Natural Gas,4967
308,Denmark,Natural Gas,5976
309,Denmark,Natural Gas,5027
310,Denmark,Natural Gas,2641
311,Denmark,Natural Gas,3339
312,Denmark,Natural Gas,3600
313,Denmark,Natural Gas,4578
314,Denmark,Natural Gas,2999
315,Denmark,Natural Gas,2348
316,Denmark,Natural Gas,5600
317,Denmark,Natural Gas,5472
318,Denmark,Natural Gas,6558
319,Denmark,Natural Gas,4471
320,Denmark,Natural Gas,2811
321,Denmark,Natural Gas,3562
322,Denmark,Natural Gas,4720
323,Denmark,Natural Gas,8924
324,Denmark,Natural Gas,8204
325,Denmark,Natural Gas,10256
326,Denmark,Natural Gas,9361
327,Denmark,Natural Gas,7627
328,Denmark,Natural Gas,10179
329,Denmark,Natural Gas,8891
330,Denmark,Natural Gas,8326
331,Denmark,Natural Gas,4966
332,Denmark,Natural Gas,7050
333,Denmark,Natural Gas,10705
334,Denmark,Natural Gas,12179
335,Denmark,Natural Gas,12826
336,Denmark,Natural Gas,10956
337,Denmark,Natural Gas,10798
338,Denmark,Natural Gas,9553
339,Denmark,Natural Gas,12123
340,Denmark,Natural Gas,13626
341,Denmark,Natural Gas,12199
342,Denmark,Natural Gas,14500
343,Denmark,Natural Gas,15030
344,Denmark,Natural Gas,14353
345,Denmark,Natural Gas,14066
346,Denmark,Natural Gas,15946
347,Denmark,Natural Gas,16088
348,Denmark,Natural Gas,15860
349,Denmark,Natural Gas,16547
350,Denmark,Natural Gas,16238
351,Denmark,Natural Gas,13946
352,Denmark,Natural Gas,9658
353,Denmark,Natural Gas,7413
354,Denmark,Natural Gas,8258
355,Denmark,Natural Gas,9834
356,Denmark,Natural Gas,9973
357,Denmark,Natural Gas,10921
358,Denmark,Natural Gas,7358
359,Denmark,Natural Gas,4976
360,Denmark,Natural Gas,2731
361,Denmark,Natural Gas,5076
362,Denmark,Natural Gas,4031
363,Denmark,Natural Gas,2773
364,Denmark,Natural Gas,2785
365,Denmark,Natural Gas,112
274,Denmark,Non-renewable waste,3834
275,Denmark,Non-renewable waste,3689
276,Denmark,Non-renewable waste,3631
277,Denmark,Non-renewable waste,3593
278,Denmark,Non-renewable waste,3158
279,Denmark,Non-renewable waste,3035
280,Denmark,Non-renewable waste,2997
281,Denmark,Non-renewable waste,3058
282,Denmark,Non-renewable waste,3022
283,Denmark,Non-renewable waste,3132
284,Denmark,Non-renewable waste,3233
285,Denmark,Non-renewable waste,3278
286,Denmark,Non-renewable waste,3318
287,Denmark,Non-renewable waste,3561
288,Denmark,Non-renewable waste,3238
289,Denmark,Non-renewable waste,3149
290,Denmark,Non-renewable waste,3737
291,Denmark,Non-renewable waste,3512
292,Denmark,Non-renewable waste,3481
293,Denmark,Non-renewable waste,3534
294,Denmark,Non-renewable waste,4109
295,Denmark,Non-renewable waste,4277
296,Denmark,Non-renewable waste,3993
297,Denmark,Non-renewable waste,3914
298,Denmark,Non-renewable waste,3985
299,Denmark,Non-renewable waste,3998
300,Denmark,Non-renewable waste,4055
301,Denmark,Non-renewable waste,4030
302,Denmark,Non-renewable waste,3975
303,Denmark,Non-renewable waste,3630
304,Denmark,Non-renewable waste,3938
305,Denmark,Non-renewable waste,3677
306,Denmark,Non-renewable waste,3643
307,Denmark,Non-renewable waste,3321
308,Denmark,Non-renewable waste,3414
309,Denmark,Non-renewable waste,3747
310,Denmark,Non-renewable waste,3632
311,Denmark,Non-renewable waste,3718
312,Denmark,Non-renewable waste,3751
313,Denmark,Non-renewable waste,3078
314,Denmark,Non-renewable waste,3239
315,Denmark,Non-renewable waste,3124
316,Denmark,Non-renewable waste,3508
317,Denmark,Non-renewable waste,3749
318,Denmark,Non-renewable waste,3614
319,Denmark,Non-renewable waste,3450
320,Denmark,Non-renewable waste,3519
321,Denmark,Non-renewable waste,3530
322,Denmark,Non-renewable waste,3430
323,Denmark,Non-renewable waste,3266
324,Denmark,Non-renewable waste,3378
325,Denmark,Non-renewable waste,3663
326,Denmark,Non-renewable waste,3357
327,Denmark,Non-renewable waste,3432
328,Denmark,Non-renewable waste,3724
329,Denmark,Non-renewable waste,3914
330,Denmark,Non-renewable waste,3939
331,Denmark,Non-renewable waste,3550
332,Denmark,Non-renewable waste,3572
333,Denmark,Non-renewable waste,4104
334,Denmark,Non-renewable waste,4382
335,Denmark,Non-renewable waste,4024
336,Denmark,Non-renewable waste,3801
337,Denmark,Non-renewable waste,3817
338,Denmark,Non-renewable waste,3772
339,Denmark,Non-renewable waste,4164
340,Denmark,Non-renewable waste,4500
341,Denmark,Non-renewable waste,4380
342,Denmark,Non-renewable waste,4190
343,Denmark,Non-renewable waste,4417
344,Denmark,Non-renewable waste,4304
345,Denmark,Non-renewable waste,4285
346,Denmark,Non-renewable waste,4170
347,Denmark,Non-renewable waste,3261
348,Denmark,Non-renewable waste,4285
349,Denmark,Non-renewable waste,4226
350,Denmark,Non-renewable waste,4763
351,Denmark,Non-renewable waste,4474
352,Denmark,Non-renewable waste,3532
353,Denmark,Non-renewable waste,3323
354,Denmark,Non-renewable waste,3753
355,Denmark,Non-renewable waste,4241
356,Denmark,Non-renewable waste,3961
357,Denmark,Non-renewable waste,3436
358,Denmark,Non-renewable waste,3097
359,Denmark,Non-renewable waste,3410
360,Denmark,Non-renewable waste,3356
361,Denmark,Non-renewable waste,3389
362,Denmark,Non-renewable waste,3212
363,Denmark,Non-renewable waste,3168
364,Denmark,Non-renewable waste,3056
365,Denmark,Non-renewable waste,120
274,Denmark,Nuclear,0
275,Denmark,Nuclear,0
276,Denmark,Nuclear,0
277,Denmark,Nuclear,0
278,Denmark,Nuclear,0
279,Denmark,Nuclear,0
280,Denmark,Nuclear,0
281,Denmark,Nuclear,0
282,Denmark,Nuclear,0
283,Denmark,Nuclear,0
284,Denmark,Nuclear,0
285,Denmark,Nuclear,0
286,Denmark,Nuclear,0
287,Denmark,Nuclear,0
288,Denmark,Nuclear,0
289,Denmark,Nuclear,0
290,Denmark,Nuclear,0
291,Denmark,Nuclear,0
292,Denmark,Nuclear,0
293,Denmark,Nuclear,0
294,Denmark,Nuclear,0
295,Denmark,Nuclear,0
296,Denmark,Nuclear,0
297,Denmark,Nuclear,0
298,Denmark,Nuclear,0
299,Denmark,Nuclear,0
300,Denmark,Nuclear,0
301,Denmark,Nuclear,0
302,Denmark,Nuclear,0
303,Denmark,Nuclear,0
304,Denmark,Nuclear,0
305,Denmark,Nuclear,0
306,Denmark,Nuclear,0
307,Denmark,Nuclear,0
308,Denmark,Nuclear,0
309,Denmark,Nuclear,0
310,Denmark,Nuclear,0
311,Denmark,Nuclear,0
312,Denmark,Nuclear,0
313,Denmark,Nuclear,0
314,Denmark,Nuclear,0
315,Denmark,Nuclear,0
316,Denmark,Nuclear,0
317,Denmark,Nuclear,0
318,Denmark,Nuclear,0
319,Denmark,Nuclear,0
320,Denmark,Nuclear,0
321,Denmark,Nuclear,0
322,Denmark,Nuclear,0
323,Denmark,Nuclear,0
324,Denmark,Nuclear,0
325,Denmark,Nuclear,0
326,Denmark,Nuclear,0
327,Denmark,Nuclear,0
328,Denmark,Nuclear,0
329,Denmark,Nuclear,0
330,Denmark,Nuclear,0
331,Denmark,Nuclear,0
332,Denmark,Nuclear,0
333,Denmark,Nuclear,0
334,Denmark,Nuclear,0
335,Denmark,Nuclear,0
336,Denmark,Nuclear,0
337,Denmark,Nuclear,0
338,Denmark,Nuclear,0
339,Denmark,Nuclear,0
340,Denmark,Nuclear,0
341,Denmark,Nuclear,0
342,Denmark,Nuclear,0
343,Denmark,Nuclear,0
344,Denmark,Nuclear,0
345,Denmark,Nuclear,0
346,Denmark,Nuclear,0
347,Denmark,Nuclear,0
348,Denmark,Nuclear,0
349,Denmark,Nuclear,0
350,Denmark,Nuclear,0
351,Denmark,Nuclear,0
352,Denmark,Nuclear,0
353,Denmark,Nuclear,0
354,Denmark,Nuclear,0
355,Denmark,Nuclear,0
356,Denmark,Nuclear,0
357,Denmark,Nuclear,0
358,Denmark,Nuclear,0
359,Denmark,Nuclear,0
360,Denmark,Nuclear,0
361,Denmark,Nuclear,0
362,Denmark,Nuclear,0
363,Denmark,Nuclear,0
364,Denmark,Nuclear,0
365,Denmark,Nuclear,0
274,Denmark,Oil,722
275,Denmark,Oil,699
276,Denmark,Oil,811
277,Denmark,Oil,893
278,Denmark,Oil,655
279,Denmark,Oil,498
280,Denmark,Oil,714
281,Denmark,Oil,777
282,Denmark,Oil,903
283,Denmark,Oil,1182
284,Denmark,Oil,1078
285,Denmark,Oil,1017
286,Denmark,Oil,1040
287,Denmark,Oil,1116
288,Denmark,Oil,875
289,Denmark,Oil,689
290,Denmark,Oil,1077
291,Denmark,Oil,1118
292,Denmark,Oil,987
293,Denmark,Oil,1001
294,Denmark,Oil,1024
295,Denmark,Oil,910
296,Denmark,Oil,882
297,Denmark,Oil,795
298,Denmark,Oil,844
299,Denmark,Oil,897
300,Denmark,Oil,910
301,Denmark,Oil,749
302,Denmark,Oil,768
303,Denmark,Oil,833
304,Denmark,Oil,842
305,Denmark,Oil,688
306,Denmark,Oil,764
307,Denmark,Oil,1157
308,Denmark,Oil,946
309,Denmark,Oil,846
310,Denmark,Oil,582
311,Denmark,Oil,714
312,Denmark,Oil,857
313,Denmark,Oil,861
314,Denmark,Oil,618
315,Denmark,Oil,540
316,Denmark,Oil,959
317,Denmark,Oil,905
318,Denmark,Oil,1016
319,Denmark,Oil,918
320,Denmark,Oil,686
321,Denmark,Oil,705
322,Denmark,Oil,885
323,Denmark,Oil,1074
324,Denmark,Oil,1089
325,Denmark,Oil,1176
326,Denmark,Oil,1061
327,Denmark,Oil,1079
328,Denmark,Oil,1100
329,Denmark,Oil,1032
330,Denmark,Oil,1061
331,Denmark,Oil,855
332,Denmark,Oil,973
333,Denmark,Oil,1174
334,Denmark,Oil,1158
335,Denmark,Oil,1101
336,Denmark,Oil,966
337,Denmark,Oil,1067
338,Denmark,Oil,1054
339,Denmark,Oil,1354
340,Denmark,Oil,1802
341,Denmark,Oil,1099
342,Denmark,Oil,1151
343,Denmark,Oil,1149
344,Denmark,Oil,1131
345,Denmark,Oil,1061
346,Denmark,Oil,1302
347,Denmark,Oil,1410
348,Denmark,Oil,1258
349,Denmark,Oil,2484
350,Denmark,Oil,1379
351,Denmark,Oil,1175
352,Denmark,Oil,1054
353,Denmark,Oil,1064
354,Denmark,Oil,1035
355,Denmark,Oil,1035
356,Denmark,Oil,1044
357,Denmark,Oil,1080
358,Denmark,Oil,928
359,Denmark,Oil,871
360,Denmark,Oil,492
361,Denmark,Oil,708
362,Denmark,Oil,734
363,Denmark,Oil,503
364,Denmark,Oil,491
365,Denmark,Oil,18
274,Denmark,Other fossil fuel,0
275,Denmark,Other fossil fuel,0
276,Denmark,Other fossil fuel,0
277,Denmark,Other fossil fuel,0
278,Denmark,Other fossil fuel,0
279,Denmark,Other fossil fuel,0
280,Denmark,Other fossil fuel,0
281,Denmark,Other fossil fuel,0
282,Denmark,Other fossil fuel,0
283,Denmark,Other fossil fuel,0
284,Denmark,Other fossil fuel,0
285,Denmark,Other fossil fuel,0
286,Denmark,Other fossil fuel,0
287,Denmark,Other fossil fuel,0
288,Denmark,Other fossil fuel,0
289,Denmark,Other fossil fuel,0
290,Denmark,Other fossil fuel,0
291,Denmark,Other fossil fuel,0
292,Denmark,Other fossil fuel,0
293,Denmark,Other fossil fuel,0
294,Denmark,Other fossil fuel,0
295,Denmark,Other fossil fuel,0
296,Denmark,Other fossil fuel,0
297,Denmark,Other fossil fuel,0
298,Denmark,Other fossil fuel,0
299,Denmark,Other fossil fuel,0
300,Denmark,Other fossil fuel,0
301,Denmark,Other fossil fuel,0
302,Denmark,Other fossil fuel,0
303,Denmark,Other fossil fuel,0
304,Denmark,Other fossil fuel,0
305,Denmark,Other fossil fuel,0
306,Denmark,Other fossil fuel,0
307,Denmark,Other fossil fuel,0
308,Denmark,Other fossil fuel,0
309,Denmark,Other fossil fuel,0
310,Denmark,Other fossil fuel,0
311,Denmark,Other fossil fuel,0
312,Denmark,Other fossil fuel,0
313,Denmark,Other fossil fuel,0
314,Denmark,Other fossil fuel,0
315,Denmark,Other fossil fuel,0
316,Denmark,Other fossil fuel,0
317,Denmark,Other fossil fuel,0
318,Denmark,Other fossil fuel,0
319,Denmark,Other fossil fuel,0
320,Denmark,Other fossil fuel,0
321,Denmark,Other fossil fuel,0
322,Denmark,Other fossil fuel,0
323,Denmark,Other fossil fuel,0
324,Denmark,Other fossil fuel,0
325,Denmark,Other fossil fuel,0
326,Denmark,Other fossil fuel,0
327,Denmark,Other fossil fuel,0
328,Denmark,Other fossil fuel,0
329,Denmark,Other fossil fuel,0
330,Denmark,Other fossil fuel,0
331,Denmark,Other fossil fuel,0
332,Denmark,Other fossil fuel,0
333,Denmark,Other fossil fuel,0
334,Denmark,Other fossil fuel,0
335,Denmark,Other fossil fuel,0
336,Denmark,Other fossil fuel,0
337,Denmark,Other fossil fuel,0
338,Denmark,Other fossil fuel,0
339,Denmark,Other fossil fuel,0
340,Denmark,Other fossil fuel,0
341,Denmark,Other fossil fuel,0
342,Denmark,Other fossil fuel,0
343,Denmark,Other fossil fuel,0
344,Denmark,Other fossil fuel,0
345,Denmark,Other fossil fuel,0
346,Denmark,Other fossil fuel,0
347,Denmark,Other fossil fuel,0
348,Denmark,Other fossil fuel,0
349,Denmark,Other fossil fuel,0
350,Denmark,Other fossil fuel,0
351,Denmark,Other fossil fuel,0
352,Denmark,Other fossil fuel,0
353,Denmark,Other fossil fuel,0
354,Denmark,Other fossil fuel,0
355,Denmark,Other fossil fuel,0
356,Denmark,Other fossil fuel,0
357,Denmark,Other fossil fuel,0
358,Denmark,Other fossil fuel,0
359,Denmark,Other fossil fuel,0
360,Denmark,Other fossil fuel,0
361,Denmark,Other fossil fuel,0
362,Denmark,Other fossil fuel,0
363,Denmark,Other fossil fuel,0
364,Denmark,Other fossil fuel,0
365,Denmark,Other fossil fuel,0
274,Denmark,Other renewables,0
275,Denmark,Other renewables,0
276,Denmark,Other renewables,0
277,Denmark,Other renewables,0
278,Denmark,Other renewables,0
279,Denmark,Other renewables,0
280,Denmark,Other renewables,0
281,Denmark,Other renewables,0
282,Denmark,Other renewables,0
283,Denmark,Other renewables,0
284,Denmark,Other renewables,0
285,Denmark,Other renewables,0
286,Denmark,Other renewables,0
287,Denmark,Other renewables,0
288,Denmark,Other renewables,0
289,Denmark,Other renewables,0
290,Denmark,Other renewables,0
291,Denmark,Other renewables,0
292,Denmark,Other renewables,0
293,Denmark,Other renewables,0
294,Denmark,Other renewables,0
295,Denmark,Other renewables,0
296,Denmark,Other renewables,0
297,Denmark,Other renewables,0
298,Denmark,Other renewables,0
299,Denmark,Other renewables,0
300,Denmark,Other renewables,0
301,Denmark,Other renewables,0
302,Denmark,Other renewables,0
303,Denmark,Other renewables,0
304,Denmark,Other renewables,0
305,Denmark,Other renewables,0
306,Denmark,Other renewables,0
307,Denmark,Other renewables,0
308,Denmark,Other renewables,0
309,Denmark,Other renewables,0
310,Denmark,Other renewables,0
311,Denmark,Other renewables,0
312,Denmark,Other renewables,0
313,Denmark,Other renewables,0
314,Denmark,Other renewables,0
315,Denmark,Other renewables,0
316,Denmark,Other renewables,0
317,Denmark,Other renewables,0
318,Denmark,Other renewables,0
319,Denmark,Other renewables,0
320,Denmark,Other renewables,0
321,Denmark,Other renewables,0
322,Denmark,Other renewables,0
323,Denmark,Other renewables,0
324,Denmark,Other renewables,0
325,Denmark,Other renewables,0
326,Denmark,Other renewables,0
327,Denmark,Other renewables,0
328,Denmark,Other renewables,0
329,Denmark,Other renewables,0
330,Denmark,Other renewables,0
331,Denmark,Other renewables,0
332,Denmark,Other renewables,0
333,Denmark,Other renewables,0
334,Denmark,Other renewables,0
335,Denmark,Other renewables,0
336,Denmark,Other renewables,0
337,Denmark,Other renewables,0
338,Denmark,Other renewables,0
339,Denmark,Other renewables,0
340,Denmark,Other renewables,0
341,Denmark,Other renewables,0
342,Denmark,Other renewables,0
343,Denmark,Other renewables,0
344,Denmark,Other renewables,0
345,Denmark,Other renewables,0
346,Denmark,Other renewables,0
347,Denmark,Other renewables,0
348,Denmark,Other renewables,0
349,Denmark,Other renewables,0
350,Denmark,Other renewables,0
351,Denmark,Other renewables,0
352,Denmark,Other renewables,0
353,Denmark,Other renewables,0
354,Denmark,Other renewables,0
355,Denmark,Other renewables,0
356,Denmark,Other renewables,0
357,Denmark,Other renewables,0
358,Denmark,Other renewables,0
359,Denmark,Other renewables,0
360,Denmark,Other renewables,0
361,Denmark,Other renewables,0
362,Denmark,Other renewables,0
363,Denmark,Other renewables,0
364,Denmark,Other renewables,0
365,Denmark,Other renewables,0
274,Denmark,Pumped storage generation,0
275,Denmark,Pumped storage generation,0
276,Denmark,Pumped storage generation,0
277,Denmark,Pumped storage generation,0
278,Denmark,Pumped storage generation,0
279,Denmark,Pumped storage generation,0
280,Denmark,Pumped storage generation,0
281,Denmark,Pumped storage generation,0
282,Denmark,Pumped storage generation,0
283,Denmark,Pumped storage generation,0
284,Denmark,Pumped storage generation,0
285,Denmark,Pumped storage generation,0
286,Denmark,Pumped storage generation,0
287,Denmark,Pumped storage generation,0
288,Denmark,Pumped storage generation,0
289,Denmark,Pumped storage generation,0
290,Denmark,Pumped storage generation,0
291,Denmark,Pumped storage generation,0
292,Denmark,Pumped storage generation,0
293,Denmark,Pumped storage generation,0
294,Denmark,Pumped storage generation,0
295,Denmark,Pumped storage generation,0
296,Denmark,Pumped storage generation,0
297,Denmark,Pumped storage generation,0
298,Denmark,Pumped storage generation,0
299,Denmark,Pumped storage generation,0
300,Denmark,Pumped storage generation,0
301,Denmark,Pumped storage generation,0
302,Denmark,Pumped storage generation,0
303,Denmark,Pumped storage generation,0
304,Denmark,Pumped storage generation,0
305,Denmark,Pumped storage generation,0
306,Denmark,Pumped storage generation,0
307,Denmark,Pumped storage generation,0
308,Denmark,Pumped storage generation,0
309,Denmark,Pumped storage generation,0
310,Denmark,Pumped storage generation,0
311,Denmark,Pumped storage generation,0
312,Denmark,Pumped storage generation,0
313,Denmark,Pumped storage generation,0
314,Denmark,Pumped storage generation,0
315,Denmark,Pumped storage generation,0
316,Denmark,Pumped storage generation,0
317,Denmark,Pumped storage generation,0
318,Denmark,Pumped storage generation,0
319,Denmark,Pumped storage generation,0
320,Denmark,Pumped storage generation,0
321,Denmark,Pumped storage generation,0
322,Denmark,Pumped storage generation,0
323,Denmark,Pumped storage generation,0
324,Denmark,Pumped storage generation,0
325,Denmark,Pumped storage generation,0
326,Denmark,Pumped storage generation,0
327,Denmark,Pumped storage generation,0
328,Denmark,Pumped storage generation,0
329,Denmark,Pumped storage generation,0
330,Denmark,Pumped storage generation,0
331,Denmark,Pumped storage generation,0
332,Denmark,Pumped storage generation,0
333,Denmark,Pumped storage generation,0
334,Denmark,Pumped storage generation,0
335,Denmark,Pumped storage generation,0
336,Denmark,Pumped storage generation,0
337,Denmark,Pumped storage generation,0
338,Denmark,Pumped storage generation,0
339,Denmark,Pumped storage generation,0
340,Denmark,Pumped storage generation,0
341,Denmark,Pumped storage generation,0
342,Denmark,Pumped storage generation,0
343,Denmark,Pumped storage generation,0
344,Denmark,Pumped storage generation,0
345,Denmark,Pumped storage generation,0
346,Denmark,Pumped storage generation,0
347,Denmark,Pumped storage generation,0
348,Denmark,Pumped storage generation,0
349,Denmark,Pumped storage generation,0
350,Denmark,Pumped storage generation,0
351,Denmark,Pumped storage generation,0
352,Denmark,Pumped storage generation,0
353,Denmark,Pumped storage generation,0
354,Denmark,Pumped storage generation,0
355,Denmark,Pumped storage generation,0
356,Denmark,Pumped storage generation,0
357,Denmark,Pumped storage generation,0
358,Denmark,Pumped storage generation,0
359,Denmark,Pumped storage generation,0
360,Denmark,Pumped storage generation,0
361,Denmark,Pumped storage generation,0
362,Denmark,Pumped storage generation,0
363,Denmark,Pumped storage generation,0
364,Denmark,Pumped storage generation,0
365,Denmark,Pumped storage generation,0
274,Denmark,Run-of-River Hydro,0
275,Denmark,Run-of-River Hydro,0
276,Denmark,Run-of-River Hydro,0
277,Denmark,Run-of-River Hydro,0
278,Denmark,Run-of-River Hydro,0
279,Denmark,Run-of-River Hydro,0
280,Denmark,Run-of-River Hydro,0
281,Denmark,Run-of-River Hydro,0
282,Denmark,Run-of-River Hydro,0
283,Denmark,Run-of-River Hydro,0
284,Denmark,Run-of-River Hydro,0
285,Denmark,Run-of-River Hydro,0
286,Denmark,Run-of-River Hydro,0
287,Denmark,Run-of-River Hydro,0
288,Denmark,Run-of-River Hydro,0
289,Denmark,Run-of-River Hydro,0
290,Denmark,Run-of-River Hydro,0
291,Denmark,Run-of-River Hydro,0
292,Denmark,Run-of-River Hydro,0
293,Denmark,Run-of-River Hydro,0
294,Denmark,Run-of-River Hydro,0
295,Denmark,Run-of-River Hydro,0
296,Denmark,Run-of-River Hydro,0
297,Denmark,Run-of-River Hydro,0
298,Denmark,Run-of-River Hydro,0
299,Denmark,Run-of-River Hydro,0
300,Denmark,Run-of-River Hydro,0
301,Denmark,Run-of-River Hydro,0
302,Denmark,Run-of-River Hydro,0
303,Denmark,Run-of-River Hydro,0
304,Denmark,Run-of-River Hydro,0
305,Denmark,Run-of-River Hydro,0
306,Denmark,Run-of-River Hydro,0
307,Denmark,Run-of-River Hydro,0
308,Denmark,Run-of-River Hydro,0
309,Denmark,Run-of-River Hydro,0
310,Denmark,Run-of-River Hydro,0
311,Denmark,Run-of-River Hydro,0
312,Denmark,Run-of-River Hydro,0
313,Denmark,Run-of-River Hydro,0
314,Denmark,Run-of-River Hydro,0
315,Denmark,Run-of-River Hydro,0
316,Denmark,Run-of-River Hydro,0
317,Denmark,Run-of-River Hydro,0
318,Denmark,Run-of-River Hydro,0
319,Denmark,Run-of-River Hydro,0
320,Denmark,Run-of-River Hydro,0
321,Denmark,Run-of-River Hydro,0
322,Denmark,Run-of-River Hydro,0
323,Denmark,Run-of-River Hydro,0
324,Denmark,Run-of-River Hydro,0
325,Denmark,Run-of-River Hydro,0
326,Denmark,Run-of-River Hydro,0
